Count ;Year;Start Month;Gender;Name;Country;Region;OFDA/BHA Response;AID Contribution ('000 US$);Magnitude (Kph);Total Deaths;No. Injured;No. Affected;No. Homeless;Total Affected;Reconstruction Costs ('000 US$);Reconstruction Costs, Adjusted ('000 US$);Insured Damage ('000 US$);Insured Damage, Adjusted ('000 US$);Total Damage ('000 US$);Total Damage, Adjusted ('000 US$)
857;1999;11;;Lenny;Martinique;Americas;No;;215;;;400;200;600;;;;;;
858;1999;10;;05B;Bangladesh;Asia;No;;150;;;;;;;;;;;
859;1999;11;;Lenny;Saint Lucia;Americas;No;;215;;;;200;200;;;;;;
860;1999;11;;Lenny;Colombia;Americas;No;;;2;;;;;;;;;500;915
861;1999;11;;Lenny;Puerto Rico;Americas;No;;;1;;;;;;;60000;109753;150000;274382
862;1999;11;;Lenny;United States Virgin Islands;Americas;No;;215;3;;;;;;;105000;192068;180000;329259
863;1999;11;;Lenny;Saint Vincent and the Grenadines;Americas;No;;215;;;100;;100;;;;;;
864;1999;11;;Lenny;Dominica;Americas;No;;215;;;400;315;715;;;;;;
865;1999;8;;Dennis;United States of America;Americas;No;;;3;;;;;;;;;62500;114326
866;1999;8;;Sam;China;Asia;No;;140;5;12;;;12;;;;;18000;32926
867;2000;1;Female;Connie;Réunion;Africa;No;;153;2;;;600;600;;;;;;
868;2000;2;;Steve;Australia;Oceania;No;;120;1;;200;;200;;;10000;17695;90000;159252
869;2000;2;Female;Eline, Gloria;Madagascar;Africa;Yes;8840;;130;;736937;;736937;;;;;9000;15925
870;2000;2;Female;Eline, Gloria;Mozambique;Africa;No;;;17;;;;;;;;;1000;1769
871;2000;4;;Hudah;Madagascar;Africa;No;;300;23;1;369271;;369272;;;;;;
872;2000;4;;Hudah;Mozambique;Africa;No;;;1;4;;300;304;;;;;;
873;2000;4;Female;Tessi;Australia;Oceania;No;;130;;;400;;400;;;;;60000;106168
874;2000;5;;Biring;Philippines;Asia;No;;;12;4;235885;;235889;;;;;1201;2125
875;2000;7;;Kirogi;Philippines;Asia;No;;185;11;;;120000;120000;;;;;7500;13271
876;2000;7;;Kai-Tak (Edeng);Philippines;Asia;No;29;200;75;11;1483310;;1483321;;;;;25763;45587
877;2000;7;;Kirogi;Japan;Asia;No;;126;4;;900;;900;;;200000;353893;300000;530839
878;2000;8;;Bilis;Taiwan (Province of China);Asia;No;;;14;100;;2000;2100;;;3000;5308;135000;238878
879;2000;8;Female;Kaemi;Viet Nam;Asia;No;;;15;4;;;4;;;;;5000;8847
880;2000;8;;Bilis;China;Asia;No;;;11;47;;4475;4522;;;;;69443;122877
881;2000;8;Female;Kaemi;Thailand;Asia;No;;;2;;41219;;41219;;;;;;
882;2000;8;;Prapiroon (Typhoon n°12);Republic of Korea;Asia;No;;209;25;;;300;300;;;;;11300;19995
883;2000;8;;Prapiroon;China;Asia;No;;;4;80;;37690;37770;;;;;10;18
884;2000;9;female;Maria;China;Asia;No;;160;47;;46000;;46000;;;;;169000;299039
885;2000;8;;"Prapiroon ""12""";Democratic People's Republic of Korea;Asia;No;466;;46;180;480000;147000;627180;;;;;6000000;10616784
886;2000;9;;Saomai;Japan;Asia;No;;160;9;41;180000;;180041;;;1050000;1857937;1400000;2477250
887;2000;9;;Saomai;Russian Federation;Europe;No;;;9;;;;;;;;;50;88
888;2000;9;;Wukong;Viet Nam;Asia;No;;120;5;29;;6000;6029;;;;;21000;37159
889;2000;9;;Saomai;Republic of Korea;Asia;No;;;8;;;411;411;;;;;71000;125632
890;2000;9;;Wukong;China;Asia;No;;;6;;2400000;;2400000;;;;;;
891;2000;9;;Keith;Belize;Americas;Yes;2628;215;14;570;62000;;62570;;;;;277460;490955
892;2000;9;;Keith;Mexico;Americas;No;;150;23;;30000;;30000;;;;;1000;1769
893;2000;9;;Keith;Nicaragua;Americas;No;;;1;;2300;;2300;;;;;1000;1769
894;2000;10;;Keith;El Salvador;Americas;No;;;1;;100;;100;;;;;;
895;2000;10;female;Leslie;United States of America;Americas;No;;;2;;14418;3015;17433;;;;;219000;387513
896;2000;10;;Xangsane (Reming);Philippines;Asia;No;;140;154;314;2435942;;2436256;;;1500;2654;17000;30081
897;2000;11;;Xangsane (Reming);Taiwan (Province of China);Asia;No;;120;89;2;;;2;;;60000;106168;150000;265420
898;2000;11;;Bebinca (Seniang);Philippines;Asia;No;;120;94;;1747872;;1747872;;;;;31000;54853
899;2000;11;;03B;India;Asia;No;;120;;;30000;;30000;;;;;;
900;2000;11;;Rumbia (Toyang);Philippines;Asia;No;;135;48;26;164067;;164093;;;;;1000;1769
901;2000;12;;04B;Sri Lanka;Asia;Yes;282;150;5;;375000;;375000;;;;;;
902;2000;12;;Sam;Australia;Oceania;No;;280;;;750;;750;;;;;;
903;2001;2;;Auring;Philippines;Asia;No;;45;55;84;;100000;100084;;;;;6000;10325
904;2001;2;Female;Paula;Vanuatu;Oceania;No;;200;1;;;;;;;;;;
905;2001;4;;Sose;Vanuatu;Oceania;No;;100;1;;505;295;800;;;;;;
906;2001;3;Female;Paula;Fiji;Oceania;No;;220;1;;;;;;;;;;
907;2001;6;Female;Allison;United States of America;Americas;No;;;41;;102000;70000;172000;;;3500000;6022907;6000000;10324983
908;2001;6;;Chebi;China;Asia;No;;;125;;2895000;213000;3108000;;;120000;206500;470000;808790
909;2001;6;;Chebi;Taiwan (Province of China);Asia;No;;225;9;116;;;116;;;;;5000;8604
910;2001;7;;Durian;Viet Nam;Asia;No;;;30;3;117450;;117453;;;;;25000;43021
911;2001;7;;Utor (Feria);Philippines;Asia;No;;140;232;241;1902413;;1902654;;;;;68565;117989
912;2001;7;;Durian and Utor;China;Asia;No;;169;33;8298;14990000;;14998298;;;20000;34417;2743000;4720238
913;2001;7;;Utor;Taiwan (Province of China);Asia;No;;140;1;6;;;6;;;;;2000;3442
914;2001;7;;Toraji;China;Asia;No;;;100;;;;;;;;;40000;68833
915;2001;7;;Toraji;Taiwan (Province of China);Asia;No;;150;100;;;;;;;20000;34417;240000;412999
916;2001;7;;Trami;Taiwan (Province of China);Asia;No;;;5;17;;2000;2017;;;;;;
917;2001;7;;Yutu;China;Asia;No;;150;;;23250;;23250;;;;;85000;146271
918;2001;8;;Usagi;Viet Nam;Asia;No;;196;3;3;;10000;10003;;;;;3200;5507
919;2001;8;;Pabuk;Japan;Asia;No;;109;9;40;7000;;7040;;;500000;860415;800000;1376664
920;2001;7;Female;Dalila;Mexico;Americas;No;;;;;100;;100;;;;;;
921;2001;9;;Danas;Japan;Asia;No;;126;7;15;1200;;1215;;;300000;516249;500000;860415
922;2001;9;;Nari;Taiwan (Province of China);Asia;Yes;;;80;200;650000;;650200;;;500000;860415;800000;1376664
923;2001;10;Female;Iris;Belize;Americas;No;;233;30;;20000;;20000;;;;;250000;430208
924;2001;9;Female;Juliette;Mexico;Americas;No;;120;3;;3000;800;3800;;;150000;258125;400000;688332
925;2001;10;Female;Iris;Dominican Republic;Americas;No;;;3;;175;;175;;;;;10;17
926;2001;10;Female;Iris;Guatemala;Americas;No;;;8;11;6435;;6446;;;;;100;172
927;2001;10;Female;Iris;Mexico;Americas;No;;;2;;;;;;;;;1000;1721
928;2001;10;Female;Lorena;Mexico;Americas;No;;;;;;;;;;;;;
929;2001;10;Female;Michelle;Honduras;Americas;No;;219;21;;61051;25270;86321;;;;;5000;8604
930;2001;10;Female;Michelle;Cayman Islands;Americas;No;;;;;;;;;;40000;68833;60000;103250
931;2001;10;Female;Michelle;Haiti;Americas;No;;;;;;;;;;;;20;34
932;2001;11;female;Michelle;Nicaragua;Americas;No;;110;16;;24866;;24866;;;;;1000;1721
933;2001;11;female;Hurricane Michelle;Cuba;Americas;No;;250;5;12;5900000;;5900012;;;20000;34417;100000;172083
934;2001;11;;Lingling (Nanang);Philippines;Asia;Yes;434;215;290;147;1060000;;1060147;;;;;22700;39063
935;2001;11;female;Michelle;Jamaica;Americas;No;;120;1;;;200;200;;;15000;25812;55487;95484
936;2001;11;;Lingling (Nanang);Viet Nam;Asia;No;;;20;83;60000;13100;73183;;;;;55000;94646
937;2001;12;female;Trina;Cook Islands;Oceania;No;24;130;;;744;;744;;;;;;
938;2001;11;female;Michelle;Bahamas;Americas;No;;;;;;;;;;15000;25812;300000;516249
939;2001;12;;Waka;Tonga;Oceania;Yes;868;260;;;16500;;16500;;;;;51300;88279
940;2001;5;;01A;India;Asia;No;;80;;;;;;;;;;;
941;2001;8;female;Chantal;Mexico;Americas;No;;100;;;2500;;2500;;;;;;
942;2001;8;female;Chantal;Belize;Americas;No;;100;;;;;;;;;;;
943;2001;12;;Kajiki (Quedan);Philippines;Asia;No;;;6;8;54832;;54840;;;;;96;165
944;2001;8;;Fitow;China;Asia;No;;;4;;;;;;;;;213000;366537
945;2002;1;;Cyprien;Madagascar;Africa;No;;150;2;;1900;;1900;;;;;181;307
946;2002;1;Female;Dina;Mauritius;Africa;No;10;206;3;50;;1000;1050;;;;;50000;84698
947;2002;1;Female;Dina;Réunion;Africa;No;;250;;300;;2800;3100;;;;;50000;84698
948;2002;3;Female;Mitag;Micronesia (Federated States of);Oceania;No;;212;;;;175;175;;;;;;
949;2002;3;;Hary;Madagascar;Africa;No;;300;1;;;;;;;;;;
950;2002;5;;Kesiny;Madagascar;Africa;No;205;180;20;1200;520000;5000;526200;;;;;;
951;2002;7;;Chata'an;Micronesia (Federated States of);Oceania;No;138;112;47;148;1300;;1448;;;;;500;847
952;2002;7;;Chata'an;Philippines;Asia;No;;170;33;41;700000;;700041;;;;;1000;1694
953;2002;7;;Nakri;Taiwan (Province of China);Asia;No;;65;7;;;;;;;;;;
954;2002;7;;Halong (Anday);Philippines;Asia;No;;160;62;;11000;;11000;;;;;5664;9595
955;2002;7;;Halong;Japan;Asia;No;;108;;9;570;;579;;;;;;
956;2002;7;;Chata'an;Japan;Asia;No;;;5;18;100000;;100018;;;;;5000;8470
957;2002;7;;Chata'an;Guam;Oceania;No;;177;;;4044;;4044;;;;;60000;101638
958;2002;6;Female;Rammasun (Florita);Philippines;Asia;No;;;7;;;3000;3000;;;;;;
959;2002;8;;Rusa;Republic of Korea;Asia;No;190;204;184;;88625;;88625;;;170000;287974;4200000;7114647
960;2002;8;;Rusa;Democratic People's Republic of Korea;Asia;No;133;;3;;7401;;7401;;;;;500;847
961;2002;9;;Hagupit;China;Asia;No;;;25;;180000;;180000;;;;;;
962;2002;9;Female;Isidore;Cuba;Americas;No;;165;;;42500;;42500;;;1000;1694;23000;38961
963;2002;9;Female;Isidore;Mexico;Americas;Yes;;180;13;30;500000;;500030;;;280000;474310;640000;1084137
964;2002;9;Female;Lili;Barbados;Americas;No;;110;;;;2000;2000;;;;;200;339
965;2002;9;Female;Lili;Cayman Islands;Americas;No;;128;;;300;;300;;;;;1000;1694
966;2002;9;Female;Lili;Jamaica;Americas;No;;100;4;;1500;;1500;;;;;30;51
967;2002;10;;Hygos;Russian Federation;Europe;No;;;6;;;;;;;;;;
968;2002;10;Female;Lili;Cuba;Americas;No;;173;3;;281470;;281470;;;1000;1694;23000;38961
969;2002;9;Female;Lili;Grenada;Americas;No;;;;;70;5;75;;;;;;
970;2002;9;;Julio;Mexico;Americas;No;;;;;500;;500;;;;;;
971;2002;9;Female;Isidore;United States of America;Americas;No;;105;1;;13200;;13200;;;200000;338793;300000;508189
972;2002;9;Female;Lili;Saint Vincent and the Grenadines;Americas;No;;;4;;;;;;;;;11000;18634
973;2002;9;Female;Isidore;Cayman Islands;Americas;No;;;;;;;;;;;;500;847
974;2002;9;Female;Isidore;Jamaica;Americas;No;;;;;;;;;;;;1000;1694
975;2002;9;Female;Lili;Haiti;Americas;No;;150;4;;250;;250;;;;;;
976;2002;10;Female;Kenna;Mexico;Americas;No;450;225;3;200;8800;;9000;;;;;200000;338793
977;2002;10;Female;Lili;United States of America;Americas;No;;;;;;;;;;750000;1270473;2000000;3387927
978;2002;12;;Pongsona;Guam;Oceania;No;;180;1;;6000;5100;11100;;;;;70000;118577
979;2002;12;Female;Zoe;Solomon Islands;Oceania;Yes;584;;;10;;1100;1110;;;;;;
980;2002;12;;Pongsona;Northern Mariana Islands;Oceania;No;;;;;;300;300;;;;;;
981;2002;9;Female;Isidore;Guatemala;Americas;No;;;2;;1500;;1500;;;;;100;169
982;2002;9;female;Isidore;Nicaragua;Americas;No;;;2;;300;;300;;;;;1000;1694
983;2002;9;female;Isidore;El Salvador;Americas;No;;;;;500;;500;;;;;;
984;2003;1;;Ami;Fiji;Oceania;Yes;2254;150;17;;30000;;30000;;;;;30000;49691
985;2003;1;;Beni;Solomon Islands;Oceania;No;;110;;;275;;275;;;;;;
986;2003;1;;Fari;Madagascar;Africa;No;;;;;;500;500;;;;;;
987;2003;3;;Japhet;Mozambique;Africa;No;;130;11;10;23000;;23010;;;;;;
988;2003;3;;Japhet;Zimbabwe;Africa;No;;;8;;;;;;;;;;
989;2003;3;female;Erica;New Caledonia;Oceania;No;300;200;2;100;;1000;1100;;;;;40000;66255
990;2003;5;;Manou;Madagascar;Africa;Yes;1294;210;89;86;114500;47500;162086;;;;;;
991;2003;5;;Linfa (Chedeng);Philippines;Asia;No;;;51;16;11345;2548;13909;;;;;4000;6625
992;2003;6;;Soudelor (Egay);Philippines;Asia;No;;140;13;3;46472;80655;127130;;;;;2455;4066
993;2003;6;Female;Gina;Solomon Islands;Oceania;No;;111;;;;150;150;;;;;;
994;2003;7;;Imbudo;China;Asia;No;;;20;20;7400000;;7400020;;;;;100000;165636
995;2003;7;;Imbudo;China, Hong Kong Special Administrative Region;Asia;No;;;;11;3500;;3511;;;;;;
996;2003;7;;Imbudo;Philippines;Asia;No;;200;21;;14280;;14280;;;;;26468;43841
997;2003;8;;Etau;Japan;Asia;No;;145;20;80;2100;;2180;;;47000;77849;55000;91100
998;2003;8;;Etau;Russian Federation;Europe;No;;;;;;;;;;;;;
999;2003;7;;Koni;Viet Nam;Asia;No;;90;;18;;5000;5018;;;;;;
1000;2003;9;;Dujuan;China;Asia;No;;;38;1000;;68925;69925;;;;;241000;399183
1001;2003;9;;Dujuan;China, Hong Kong Special Administrative Region;Asia;No;;180;4;22;;;22;;;;;;
1002;2003;9;;Dujuan;Taiwan (Province of China);Asia;No;;155;3;;;;;;;;;;
1003;2003;9;;Fabian;Bermuda;Americas;No;;240;4;;;;;;;125000;207045;300000;496909
1004;2003;9;Female;Maemi;Japan;Asia;No;;200;1;93;130;;223;;;;;50000;82818
1005;2003;9;Female;Maemi;Republic of Korea;Asia;Yes;230;216;130;;65000;15000;80000;;;504000;834807;4500000;7453632
1006;2003;9;Female;Isabel;Canada;Americas;No;;;;;;;;;;;;;
1007;2003;9;Female;Isabel;United States of America;Americas;No;;170;16;;225000;;225000;;;1685000;2790971;3370000;5581942
1008;2003;9;;Marty;Mexico;Americas;No;;166;2;;6000;;6000;;;;;100000;165636
1009;2003;9;;Juan;Canada;Americas;No;;143;2;;200;;200;;;;;110000;182200
1010;2003;11;;Lupit;Micronesia (Federated States of);Oceania;No;10;240;;;;1000;1000;;;;;;
1011;2003;11;;Nepartak;China;Asia;No;;;;;1720000;;1720000;;;;;196938;326201
1012;2003;12;Female;Odette;Dominican Republic;Americas;No;;;8;;10000;;10000;;;;;;
1013;2003;12;Female;Odette;Puerto Rico;Americas;No;;;;;;100;100;;;;;;
1014;2003;12;;Cela;Madagascar;Africa;No;;100;;;141;23;164;;;;;;
1015;2003;8;;Ignacio;Mexico;Americas;No;;;2;;3000;;3000;;;;;;
1016;2003;6;;Bill;United States of America;Americas;No;;95;4;4;;;4;;;22000;36440;50000;82818
1017;2003;7;;Gilas (Koni);Philippines;Asia;No;;;8;1;116601;;116602;;;;;1499;2483
1018;2003;7;Female;Ineng;Philippines;Asia;No;;;;;3748;;3748;;;;;146;242
1019;2003;8;;Kabayan;Philippines;Asia;No;;;;;155147;;155147;;;;;661;1095
1020;2004;1;;Heta;American Samoa;Oceania;No;;310;;60;20000;3000;23060;;;;;150000;241976
1021;2004;1;;Heta;Niue;Oceania;No;;300;1;2;200;500;702;;;;;40000;64527
1022;2004;1;;Heta;Tonga;Oceania;No;;;;;;;;;;;;;
1023;2004;1;;Heta;Samoa;Oceania;No;;310;1;;;;;;;;;;
1024;2004;1;;Elita;Madagascar;Africa;Yes;428;210;32;100;;44190;44290;;;;;;
1025;2004;2;Female;Ivy (P13);Vanuatu;Oceania;Yes;123;190;2;8;54000;;54008;;;;;;
1026;2004;3;;Galifo;Madagascar;Africa;Yes;12266;300;363;879;773000;214260;988139;;;;;250000;403294
1027;2004;3;Female;Catarina;Brazil;Americas;No;;150;4;60;150000;;150060;;;3000;4840;350000;564611
1028;2004;4;;Cosme (Sudal/03W);Micronesia (Federated States of);Oceania;No;7494;240;1;8;6000;;6008;;;;;;
1029;2004;5;;Nida (Dindo/04W);Philippines;Asia;No;;260;31;14;;700;714;;;;;1000;1613
1030;2004;6;;Chanthu (Gener/08W);Thailand;Asia;No;;;1;;4000;;4000;;;;;;
1031;2004;6;;Chanthu (Gener/08W);Viet Nam;Asia;No;;65;14;5;900;;905;;;;;7000;11292
1032;2004;6;female;Dianmu (Helen/09W);Japan;Asia;No;;285;6;56;700;;756;;;;;;
1033;2004;6;female;Dianmu (Helen/09W);Republic of Korea;Asia;No;;;6;;;522;522;;;;;;
1034;2004;6;;Mindulle (Igme/10W);Philippines;Asia;No;;230;28;12;385000;;385012;;;;;19667;31726
1035;2004;6;;Mindulle (Igme/10W);Taiwan (Province of China);Asia;Yes;;;28;6;1165;;1171;;;;;400000;645270
1036;2004;6;;Tingting;Guam;Oceania;No;;137;1;;300;;300;;;;;;
1037;2004;6;;Tingting;Northern Mariana Islands;Oceania;No;;;3;;200;;200;;;;;;
1038;2004;8;female;Rananim (Karen/16W);China;Asia;No;;165;188;4000;8590000;468000;9062000;;;;;2190000;3532851
1039;2004;8;;Charley;Cuba;Americas;No;120;220;4;5;202500;41500;244005;;;;;1000000;1613174
1040;2004;8;;Charley;Cayman Islands;Americas;No;;;;;;;;;;;;5000;8066
1041;2004;8;;Charley;Jamaica;Americas;No;;;1;6;120;;126;;;;;300000;483952
1042;2004;8;;Charley;United States of America;Americas;No;;230;10;;30000;;30000;;;7600000;12260124;16000000;25810787
1043;2004;8;;Megi (Lawin/18W);Japan;Asia;No;;126;11;;8502;;8502;;;;;500000;806587
1044;2004;8;;Megi (Lawin/18W);Republic of Korea;Asia;No;;75;8;;;2400;2400;;;;;1000;1613
1045;2004;8;;Aere (Marce/20W);China;Asia;No;;140;2;7;;41350;41357;;;;;5000;8066
1046;2004;8;;Aere (Marce/20W);Japan;Asia;No;;;2;2;;;2;;;;;500;807
1047;2004;8;;Aere (Marce/20W);Philippines;Asia;No;;;35;;1058849;;1058849;;;;;;
1048;2004;8;;Aere (Marce/20W);Taiwan (Province of China);Asia;No;;130;32;2;;;2;;;;;5000;8066
1049;2004;8;Female;Chaba;Guam;Oceania;No;;;;;;;;;;;;1000;1613
1050;2004;8;Female;Chaba;Japan;Asia;No;;126;14;50;180000;;180050;;;1200000;1935809;2000000;3226348
1051;2004;8;;Gaston;United States of America;Americas;No;;;7;;;;;;;62500;100823;62500;100823
1052;2004;9;;Frances;Bahamas;Americas;Yes;;;2;;8000;;8000;;;230000;371030;1000000;1613174
1053;2004;9;;Frances;Dominican Republic;Americas;No;;;;;250;;250;;;;;;
1054;2004;8;;Frances;Puerto Rico;Americas;No;;;;;;;;;;;;;
1055;2004;9;;Frances;Turks and Caicos Islands;Americas;No;;;;;200;;200;;;;;;
1056;2004;9;;Frances;United States of America;Americas;No;;;47;;5000000;;5000000;;;5000000;8065871;11000000;17744916
1057;2004;9;Female;Songda (Nina/22W);Japan;Asia;No;;230;41;900;40000;;40900;;;4700000;7581919;9000000;14518568
1058;2004;9;Female;Songda (Nina/22W);Republic of Korea;Asia;No;;;;;;;;;;;;250000;403294
1059;2004;9;Female;Songda (Nina/22W);Russian Federation;Europe;No;;;3;;;;;;;;;;
1060;2004;8;;Ivan;Bahamas;Americas;No;;;1;;;;;;;;;;
1061;2004;9;;Ivan;Barbados;Americas;No;;220;1;;;880;880;;;;;5000;8066
1062;2004;9;;Ivan;Cuba;Americas;No;1703;;;;3245;;3245;;;;;200000;322635
1063;2004;9;;Ivan;Cayman Islands;Americas;No;;240;2;;;;;;;1500000;2419761;3430080;5533317
1064;2004;9;;Ivan;Dominican Republic;Americas;No;;;4;;;;;;;;;1000;1613
1065;2004;9;;Ivan;Grenada;Americas;Yes;18254;;39;;60000;;60000;;;;;889000;1434112
1066;2004;9;;Ivan;Haiti;Americas;No;;;3;;4000;2500;6500;;;;;1000;1613
1067;2004;9;;Ivan;Jamaica;Americas;Yes;3345;250;15;;350000;;350000;;;200000;322635;595000;959839
1068;2004;9;;Ivan;Saint Lucia;Americas;No;;;;;;;;;;;;500;807
1069;2004;9;;Ivan;Trinidad and Tobago;Americas;No;;120;1;;560;;560;;;;;1000;1613
1070;2004;9;;Ivan;United States of America;Americas;No;;;52;;;;;;;12000000;19358090;18000000;29037135
1071;2004;9;;Ivan;Saint Vincent and the Grenadines;Americas;No;;;;4;1000;;1004;;;;;5000;8066
1072;2004;9;;Ivan;Venezuela (Bolivarian Republic of);Americas;No;;220;5;5;1645;80;1730;;;;;;
1073;2004;9;;Haima;Taiwan (Province of China);Asia;No;;;9;;6000;;6000;;;;;2710;4372
1074;2004;9;Female;Jeanne;Bahamas;Americas;No;;;9;;1000;;1000;;;;;550000;887246
1075;2004;9;Female;Jeanne;Dominican Republic;Americas;Yes;79;;11;9;14000;;14009;;;;;296000;477500
1076;2004;9;Female;Jeanne;Haiti;Americas;Yes;40208;;2754;2620;298926;14048;315594;;;;;50000;80659
1077;2004;9;Female;Jeanne;Puerto Rico;Americas;No;;130;2;;3500;;3500;;;30000;48395;100000;161317
1078;2004;9;female;Jeanne;United States of America;Americas;No;;;6;;40000;;40000;;;4900000;7904554;8000000;12905394
1079;2004;9;female;Jeanne;United States Virgin Islands;Americas;No;;130;;;;;;;;;;;
1080;2004;9;;Meari (Quinta/25W);Japan;Asia;No;;220;25;89;10000;;10089;;;;;740000;1193749
1081;2004;10;;Ma-on (Rolly/26W);Japan;Asia;No;;260;11;44;5904;;5948;;;241000;388775;603000;972744
1082;2004;10;;Tokage (Siony/27W);Japan;Asia;No;;230;89;342;84450;;84792;;;1100000;1774492;2300000;3710301
1083;2004;10;;Nock-ten (Tonyo/28W);Taiwan (Province of China);Asia;No;;205;7;100;1600;;1700;;;;;;
1084;2004;11;;Muifa (Unding/29W);Philippines;Asia;No;;215;104;240;838434;;838674;;;;;6000;9679
1085;2004;11;;Muifa (Unding/29W);Viet Nam;Asia;No;;;56;;500000;;500000;;;;;23000;37103
1086;2004;11;female;Merbok (Violeta);Philippines;Asia;No;;;29;14;;2000;2014;;;;;;
1087;2004;11;female;Winnie;Philippines;Asia;Yes;17278;;1619;1023;880000;;881023;;;;;78200;126150
1088;2004;11;;Nanmadol (Yoyong/30W);Philippines;Asia;No;;240;8;8;70480;;70488;;;;;34000;54848
1089;2004;12;;Nanmadol (Yoyong/30W);Taiwan (Province of China);Asia;No;;90;3;;;;;;;;;;
1090;2005;1;;Ernest;Madagascar;Africa;No;;100;78;8;;7977;7985;;;;;;
1091;2005;2;;Percy;Cook Islands;Oceania;No;;249;;8;600;;608;;;;;;
1092;2005;2;;Percy;Tokelau;Oceania;No;;249;;1;;25;26;;;;;;
1093;2005;3;;Roke (Auring/02W);Philippines;Asia;No;;120;18;;11;;11;;;;;;
1094;2005;2;;Olaf;American Samoa;Oceania;No;;;;;;;;;;;;;
1095;2005;2;;Olaf;Samoa;Oceania;No;;190;9;;;;;;;;;;
1096;2005;7;;"Hurricane ""Dennis""";Cuba;Americas;Yes;;235;16;;2500000;;2500000;;;5000;7801;1400000;2184335
1097;2005;7;;"Hurricane ""Dennis""";Haiti;Americas;Yes;;;40;36;15000;;15036;;;;;50000;78012
1098;2005;7;;"Hurricane ""Dennis""";Jamaica;Americas;No;;;1;;8000;;8000;;;;;30000;46807
1099;2005;7;;"Hurricane ""Dennis""";United States of America;Americas;No;;;5;;;;;;;1115000;1739667;2230000;3479333
1100;2005;7;;Haitang (Feria/05W);China;Asia;No;;260;9;;1000000;13000;1013000;;;85000;132620;1000000;1560239
1101;2005;7;;Haitang (Feria/05W);Taiwan (Province of China);Asia;No;;220;12;34;1500;;1534;;;25000;39006;100000;156024
1102;2005;7;Female;Emily;Haiti;Americas;No;;;6;;565;185;750;;;;;;
1103;2005;7;Female;Emily;Jamaica;Americas;No;;;4;;2296;;2296;;;;;1000;1560
1104;2005;7;Female;Emily;Mexico;Americas;No;;;2;;;;;;;250000;390060;400000;624096
1105;2005;7;Female;Emily;Trinidad and Tobago;Americas;No;;;;;;;;;;;;;
1106;2005;7;Female;Emily;Saint Vincent and the Grenadines;Americas;No;;;;;530;;530;;;;;;
1107;2005;7;;Matsa (Gorio/09W);China;Asia;No;;165;10;;1240000;;1240000;;;85000;132620;850000;1326203
1108;2005;8;;Matsa (Gorio/09W);Republic of Korea;Asia;No;;;5;;;;;;;;;500;780
1109;2005;7;;Matsa (Gorio/09W);Taiwan (Province of China);Asia;No;;;;;;;;;;;;1000;1560
1110;2005;8;Female;Mawar;Japan;Asia;No;;108;3;4;90;;94;;;;;;
1111;2005;8;Female;Katrina;United States of America;Americas;No;;280;1833;;500000;;500000;;;60000000;93614347;125000000;195029889
1112;2005;9;;Talim;China;Asia;No;86;;159;;19624000;;19624000;;;;;1900000;2964454
1113;2005;9;;Talim;Taiwan (Province of China);Asia;No;;227;3;59;;;59;;;;;38000;59289
1114;2005;9;;Nabi (Jolina/14W);Japan;Asia;No;;144;32;140;270000;;270140;;;550000;858132;1000000;1560239
1115;2005;9;;Nabi (Jolina/14W);Republic of Korea;Asia;No;;;5;;1100;;1100;;;;;5000;7801
1116;2005;9;;Khanun (15);China;Asia;No;;;25;8;1350000;;1350008;;;78000;121699;1750000;2730418
1117;2005;6;;Bret;Mexico;Americas;No;;65;2;;15000;;15000;;;;;10000;15602
1118;2005;9;;Vicente;Viet Nam;Asia;No;;;8;;8500;;8500;;;;;20000;31205
1119;2005;9;;Damrey;China;Asia;No;;198;25;;5719000;;5719000;;;;;1040000;1622649
1120;2005;9;;Damrey;Philippines;Asia;No;;95;16;;20000;;20000;;;;;2000;3120
1121;2005;9;;Damrey;Thailand;Asia;No;;;10;;2000;;2000;;;;;20000;31205
1122;2005;9;;Damrey;Viet Nam;Asia;Yes;717;133;75;28;337632;;337660;;;;;219250;342082
